,temperature,humidity,ph,rainfall,label
503,17.851,93.022,6.112,90.488,frenchbeans(farasbi)
504,20.376,93.184,6.85,91.45,frenchbeans(farasbi)
505,16.329,91.197,6.822,92.67,frenchbeans(farasbi)
506,25.355,94.872,6.455,87.906,frenchbeans(farasbi)
507,25.339,92.09,6.644,94.048,frenchbeans(farasbi)
508,25.431,90.818,6.169,82.319,frenchbeans(farasbi)
509,23.405,91.403,6.164,86.496,frenchbeans(farasbi)
510,18.65,93.145,6.934,94.178,frenchbeans(farasbi)
511,21.715,92.095,6.348,82.369,frenchbeans(farasbi)
512,25.924,94.729,6.82,84.137,frenchbeans(farasbi)
513,17.36,93.07,6.535,87.886,frenchbeans(farasbi)
514,14.866,91.741,6.49,96.508,frenchbeans(farasbi)
515,23.297,94.112,6.478,93.798,frenchbeans(farasbi)
516,24.224,90.31,6.271,89.153,frenchbeans(farasbi)
517,23.619,91.619,6.234,80.818,frenchbeans(farasbi)
518,10.662,93.557,6.32,97.324,frenchbeans(farasbi)
519,25.878,90.744,6.116,85.819,frenchbeans(farasbi)
520,18.497,93.87,6.319,96.205,frenchbeans(farasbi)
521,12.814,94.913,6.258,94.043,frenchbeans(farasbi)
522,17.357,94.923,6.118,80.707,frenchbeans(farasbi)
523,17.456,92.191,6.849,89.701,frenchbeans(farasbi)
524,10.615,93.036,6.727,82.564,frenchbeans(farasbi)
525,14.903,90.746,6.147,89.329,frenchbeans(farasbi)
526,11.255,90.068,6.524,99.403,frenchbeans(farasbi)
527,26.271,93.627,6.229,95.114,frenchbeans(farasbi)
528,11.74,91.666,6.464,89.267,frenchbeans(farasbi)
529,23.879,90.867,6.294,83.018,frenchbeans(farasbi)
530,25.163,90.174,6.947,95.055,frenchbeans(farasbi)
531,17.607,93.22,6.044,97.915,frenchbeans(farasbi)
532,20.651,90.611,6.122,96.211,frenchbeans(farasbi)
533,17.042,91.191,6.741,87.092,frenchbeans(farasbi)
534,21.041,94.061,6.429,83.618,frenchbeans(farasbi)
535,18.796,91.422,6.076,80.53,frenchbeans(farasbi)
536,10.952,93.349,6.185,88.551,frenchbeans(farasbi)
537,16.425,90.472,6.332,87.269,frenchbeans(farasbi)
538,13.409,91.337,6.373,86.506,frenchbeans(farasbi)
539,20.144,90.609,6.233,94.499,frenchbeans(farasbi)
540,13.035,92.384,6.067,86.33,frenchbeans(farasbi)
541,23.277,90.958,6.901,84.312,frenchbeans(farasbi)
542,17.827,92.892,6.871,95.656,frenchbeans(farasbi)
543,18.95,92.098,6.315,92.671,frenchbeans(farasbi)
544,18.41,91.85,6.654,90.85,frenchbeans(farasbi)
545,12.898,94.225,6.141,99.108,frenchbeans(farasbi)
546,25.212,94.019,6.223,90.205,frenchbeans(farasbi)
547,23.57,90.314,6.387,81.594,frenchbeans(farasbi)
548,22.586,91.631,6.631,88.786,frenchbeans(farasbi)
549,13.145,93.668,6.228,87.735,frenchbeans(farasbi)
550,19.899,93.103,6.65,83.193,frenchbeans(farasbi)
551,26.866,94.424,6.334,95.53,frenchbeans(farasbi)
552,25.276,92.88,6.092,94.367,frenchbeans(farasbi)
553,12.472,90.153,6.095,99.194,frenchbeans(farasbi)
554,10.297,94.116,6.827,91.845,frenchbeans(farasbi)
555,18.893,90.094,6.256,83.945,frenchbeans(farasbi)
556,16.821,94.931,6.262,94.42,frenchbeans(farasbi)
557,20.175,92.323,6.394,81.125,frenchbeans(farasbi)
558,22.95,92.925,6.199,97.947,frenchbeans(farasbi)
559,24.823,90.735,6.27,92.435,frenchbeans(farasbi)
560,14.026,94.919,6.051,84.822,frenchbeans(farasbi)
561,22.283,94.084,6.207,93.349,frenchbeans(farasbi)
562,15.332,94.802,6.066,82.433,frenchbeans(farasbi)
563,21.766,94.107,6.844,99.779,frenchbeans(farasbi)
564,17.786,92.372,6.919,89.886,frenchbeans(farasbi)
565,20.045,93.335,6.567,84.41,frenchbeans(farasbi)
566,10.815,90.167,6.193,98.05,frenchbeans(farasbi)
567,11.151,91.94,6.959,88.526,frenchbeans(farasbi)
568,14.263,93.45,6.918,83.205,frenchbeans(farasbi)
569,23.157,91.191,6.718,82.492,frenchbeans(farasbi)
570,12.989,90.149,6.444,88.88,frenchbeans(farasbi)
571,19.493,94.347,6.904,99.706,frenchbeans(farasbi)
572,18.406,92.58,6.222,88.838,frenchbeans(farasbi)
573,17.435,94.28,6.036,90.358,frenchbeans(farasbi)
574,22.135,93.184,6.05,81.339,frenchbeans(farasbi)
575,14.081,90.93,6.864,95.976,frenchbeans(farasbi)
576,10.06,91.882,6.917,82.438,frenchbeans(farasbi)
577,10.42,93.689,6.352,88.918,frenchbeans(farasbi)
578,26.379,91.253,6.311,87.084,frenchbeans(farasbi)
579,17.653,92.662,6.687,83.622,frenchbeans(farasbi)
580,22.985,90.033,6.576,83.594,frenchbeans(farasbi)
581,13.806,92.19,6.059,98.168,frenchbeans(farasbi)
582,20.628,93.987,6.195,85.464,frenchbeans(farasbi)
583,16.326,92.407,6.799,93.772,frenchbeans(farasbi)
584,10.689,93.114,6.136,86.773,frenchbeans(farasbi)
585,15.145,93.875,6.476,83.792,frenchbeans(farasbi)
586,11.169,92.663,6.237,83.906,frenchbeans(farasbi)
587,11.183,94.316,6.91,86.682,frenchbeans(farasbi)
588,20.161,92.74,6.839,81.745,frenchbeans(farasbi)
589,16.238,94.613,6.514,83.42,frenchbeans(farasbi)
590,13.844,93.233,6.859,90.046,frenchbeans(farasbi)
591,14.782,93.719,6.142,88.824,frenchbeans(farasbi)
592,13.645,90.165,6.349,83.13,frenchbeans(farasbi)
593,10.913,93.827,6.402,86.476,frenchbeans(farasbi)
594,12.934,92.26,6.363,88.659,frenchbeans(farasbi)
595,16.95,92.936,6.558,92.079,frenchbeans(farasbi)
596,17.294,94.063,6.613,81.65,frenchbeans(farasbi)
597,17.593,93.029,6.76,88.069,frenchbeans(farasbi)
598,11.117,90.83,6.675,81.779,frenchbeans(farasbi)
599,21.194,93.152,6.426,98.282,frenchbeans(farasbi)
600,17.339,87.186,5.022,35.276,favabeans(papdi-val)
601,15.32,89.0,7.608,37.293,favabeans(papdi-val)
602,17.212,85.799,6.733,36.388,favabeans(papdi-val)
603,17.665,88.016,5.812,36.805,favabeans(papdi-val)
604,15.953,89.163,5.354,36.684,favabeans(papdi-val)
605,17.615,85.979,7.358,38.386,favabeans(papdi-val)
606,15.919,89.707,5.698,37.508,favabeans(papdi-val)
607,17.399,86.556,7.868,38.123,favabeans(papdi-val)
608,16.117,87.215,5.49,38.167,favabeans(papdi-val)
609,16.203,87.498,7.899,35.956,favabeans(papdi-val)
610,15.728,87.277,6.249,35.396,favabeans(papdi-val)
611,15.975,89.582,6.747,38.744,favabeans(papdi-val)
612,15.332,87.746,7.276,36.022,favabeans(papdi-val)
613,17.611,87.156,5.832,35.0,favabeans(papdi-val)
614,15.138,87.307,5.329,37.796,favabeans(papdi-val)
615,17.497,89.952,4.703,37.051,favabeans(papdi-val)
616,16.321,87.685,5.9,37.381,favabeans(papdi-val)
617,17.47,85.269,7.675,38.204,favabeans(papdi-val)
618,17.998,89.122,6.236,35.733,favabeans(papdi-val)
619,17.148,86.897,5.945,39.325,favabeans(papdi-val)
620,15.443,86.873,8.04,38.992,favabeans(papdi-val)
621,15.677,87.457,7.216,37.738,favabeans(papdi-val)
622,17.53,85.851,7.325,35.777,favabeans(papdi-val)
623,15.502,89.242,7.471,38.277,favabeans(papdi-val)
624,16.68,87.555,6.812,37.357,favabeans(papdi-val)
625,16.835,89.317,7.878,37.132,favabeans(papdi-val)
626,16.196,87.708,7.086,38.419,favabeans(papdi-val)
627,17.044,89.498,4.852,37.456,favabeans(papdi-val)
628,17.164,88.328,6.902,38.967,favabeans(papdi-val)
629,16.314,86.346,6.608,39.805,favabeans(papdi-val)
630,16.148,88.733,5.735,38.989,favabeans(papdi-val)
631,15.761,85.175,7.549,37.044,favabeans(papdi-val)
632,17.783,86.02,6.315,36.848,favabeans(papdi-val)
633,17.854,89.338,5.713,39.208,favabeans(papdi-val)
634,16.19,89.543,7.326,39.34,favabeans(papdi-val)
635,15.638,85.333,6.638,38.718,favabeans(papdi-val)
636,17.322,85.063,5.217,38.8,favabeans(papdi-val)
637,16.461,86.988,7.414,35.175,favabeans(papdi-val)
638,15.427,86.316,7.669,36.247,favabeans(papdi-val)
639,15.889,87.186,4.953,35.085,favabeans(papdi-val)
640,16.376,85.547,7.69,38.394,favabeans(papdi-val)
641,17.262,87.467,6.024,35.517,favabeans(papdi-val)
642,16.802,85.417,6.651,36.535,favabeans(papdi-val)
643,16.039,88.534,6.705,39.31,favabeans(papdi-val)
644,17.513,87.526,5.577,38.753,favabeans(papdi-val)
645,17.63,85.069,5.989,35.289,favabeans(papdi-val)
646,15.012,85.796,6.408,36.055,favabeans(papdi-val)
647,16.156,88.149,5.515,37.546,favabeans(papdi-val)
648,16.006,89.689,6.432,35.778,favabeans(papdi-val)
649,16.321,88.653,6.895,39.217,favabeans(papdi-val)
650,16.632,88.523,8.075,39.07,favabeans(papdi-val)
651,17.138,85.789,5.792,36.281,favabeans(papdi-val)
652,15.462,88.02,6.79,39.875,favabeans(papdi-val)
653,17.668,86.494,6.629,35.821,favabeans(papdi-val)
654,17.516,87.637,5.505,39.568,favabeans(papdi-val)
655,15.156,89.265,4.819,38.059,favabeans(papdi-val)
656,17.005,87.86,7.181,36.021,favabeans(papdi-val)
657,16.672,85.617,5.91,35.364,favabeans(papdi-val)
658,15.892,89.465,7.609,35.284,favabeans(papdi-val)
659,17.263,85.975,7.957,37.153,favabeans(papdi-val)
660,17.65,85.955,6.497,35.697,favabeans(papdi-val)
661,17.339,87.482,8.174,35.499,favabeans(papdi-val)
662,15.005,86.338,5.028,38.975,favabeans(papdi-val)
663,16.997,87.889,5.944,39.072,favabeans(papdi-val)
664,16.367,89.655,7.289,39.461,favabeans(papdi-val)
665,17.664,87.365,7.904,36.251,favabeans(papdi-val)
666,16.617,85.888,6.349,39.192,favabeans(papdi-val)
667,15.421,85.25,4.631,37.65,favabeans(papdi-val)
668,15.409,85.844,6.911,37.122,favabeans(papdi-val)
669,15.722,88.621,5.03,37.975,favabeans(papdi-val)
670,17.938,86.261,7.28,38.907,favabeans(papdi-val)
671,16.708,87.829,5.701,36.439,favabeans(papdi-val)
672,15.771,86.252,6.402,37.409,favabeans(papdi-val)
673,17.627,85.026,7.088,39.653,favabeans(papdi-val)
674,17.989,87.739,7.319,37.178,favabeans(papdi-val)
675,15.825,85.769,6.306,36.603,favabeans(papdi-val)
676,17.446,87.518,7.231,36.796,favabeans(papdi-val)
677,16.311,87.051,8.17,38.327,favabeans(papdi-val)
678,16.263,86.885,6.038,38.891,favabeans(papdi-val)
679,15.76,88.644,6.957,36.012,favabeans(papdi-val)
680,17.249,85.187,6.666,36.285,favabeans(papdi-val)
681,17.545,86.873,7.284,35.064,favabeans(papdi-val)
682,16.015,85.377,5.176,36.775,favabeans(papdi-val)
683,16.354,85.097,5.264,36.096,favabeans(papdi-val)
684,17.453,88.063,5.114,35.234,favabeans(papdi-val)
685,15.985,85.859,4.851,35.096,favabeans(papdi-val)
686,16.31,86.026,5.339,36.965,favabeans(papdi-val)
687,16.949,87.38,5.551,35.018,favabeans(papdi-val)
688,17.677,87.385,5.695,36.123,favabeans(papdi-val)
689,17.083,89.252,6.245,35.32,favabeans(papdi-val)
690,16.071,87.198,6.302,35.246,favabeans(papdi-val)
691,15.695,89.4,6.721,37.071,favabeans(papdi-val)
692,17.83,85.97,7.647,36.411,favabeans(papdi-val)
693,17.203,88.188,5.054,39.578,favabeans(papdi-val)
694,16.036,88.956,5.952,38.342,favabeans(papdi-val)
695,15.852,89.824,6.544,36.162,favabeans(papdi-val)
696,17.313,86.155,6.394,35.681,favabeans(papdi-val)
697,15.28,85.858,4.602,36.369,favabeans(papdi-val)
698,16.508,89.908,7.286,39.854,favabeans(papdi-val)
699,15.386,86.818,6.705,37.3,favabeans(papdi-val)
700,15.192,88.907,6.203,38.881,favabeans(papdi-val)
701,17.455,86.122,7.803,38.709,favabeans(papdi-val)
702,16.111,87.867,6.411,36.102,favabeans(papdi-val)
703,16.051,87.111,8.021,37.874,favabeans(papdi-val)
704,16.12,86.872,5.095,35.566,favabeans(papdi-val)
705,16.529,86.421,5.225,35.227,favabeans(papdi-val)
706,17.659,88.497,6.864,39.467,favabeans(papdi-val)
707,17.255,89.804,5.673,39.395,favabeans(papdi-val)
708,17.449,87.716,7.397,38.909,favabeans(papdi-val)
709,16.884,85.864,8.116,39.203,favabeans(papdi-val)
710,15.624,85.224,5.796,36.328,favabeans(papdi-val)
711,15.373,89.604,6.017,39.982,favabeans(papdi-val)
712,16.855,85.771,5.689,39.649,favabeans(papdi-val)
713,15.964,89.286,7.581,37.565,favabeans(papdi-val)
714,15.369,88.051,6.152,39.544,favabeans(papdi-val)
715,16.548,85.451,5.369,37.735,favabeans(papdi-val)
716,15.934,88.68,5.579,38.349,favabeans(papdi-val)
717,16.008,88.071,5.918,37.205,favabeans(papdi-val)
718,16.155,85.783,4.692,38.138,favabeans(papdi-val)
719,17.865,85.66,5.846,38.022,favabeans(papdi-val)
720,17.313,87.738,6.432,35.351,favabeans(papdi-val)
721,17.058,86.583,5.979,38.012,favabeans(papdi-val)
722,16.246,88.416,6.849,38.08,favabeans(papdi-val)
723,16.581,87.526,5.676,38.542,favabeans(papdi-val)
724,16.578,88.36,7.409,35.466,favabeans(papdi-val)
725,17.429,88.413,6.998,39.703,favabeans(papdi-val)
726,15.886,88.258,4.63,38.462,favabeans(papdi-val)
727,16.262,86.727,6.402,35.739,favabeans(papdi-val)
728,15.846,89.71,4.727,38.917,favabeans(papdi-val)
729,17.422,85.587,7.752,35.265,favabeans(papdi-val)
730,16.506,85.132,7.618,35.409,favabeans(papdi-val)
731,16.748,89.399,7.067,39.088,favabeans(papdi-val)
732,17.674,85.167,7.136,37.233,favabeans(papdi-val)
733,17.751,87.943,5.968,39.915,favabeans(papdi-val)
734,15.742,89.91,7.109,38.449,favabeans(papdi-val)
735,15.343,86.739,5.353,35.444,favabeans(papdi-val)
736,15.204,85.063,8.251,37.373,favabeans(papdi-val)
737,16.357,88.882,6.422,36.192,favabeans(papdi-val)
738,16.24,89.003,6.283,39.281,favabeans(papdi-val)
739,15.963,86.626,5.79,39.94,favabeans(papdi-val)
740,16.263,89.837,7.114,36.141,favabeans(papdi-val)
741,16.136,88.418,6.004,38.102,favabeans(papdi-val)
742,17.556,85.081,5.479,39.75,favabeans(papdi-val)
743,17.906,87.656,5.733,39.211,favabeans(papdi-val)
744,16.705,85.769,7.078,35.195,favabeans(papdi-val)
745,17.378,86.008,6.713,36.332,favabeans(papdi-val)
746,16.897,88.405,4.731,35.956,favabeans(papdi-val)
747,15.413,86.991,7.782,39.92,favabeans(papdi-val)
748,17.324,88.697,6.614,39.054,favabeans(papdi-val)
749,17.555,86.793,7.973,37.625,favabeans(papdi-val)
750,20.381,95.0,6.522,107.575,limabeans(pavta)
751,16.738,95.0,6.755,141.356,limabeans(pavta)
752,16.8,95.0,6.521,110.884,limabeans(pavta)
753,18.83,95.0,6.161,124.818,limabeans(pavta)
754,16.896,95.0,6.034,90.186,limabeans(pavta)
755,17.678,95.0,6.341,95.425,limabeans(pavta)
756,19.274,95.0,6.049,108.228,limabeans(pavta)
757,17.026,95.0,6.645,105.2,limabeans(pavta)
758,17.468,95.0,6.115,125.911,limabeans(pavta)
759,20.823,95.0,6.643,114.403,limabeans(pavta)
760,19.328,95.0,6.607,97.913,limabeans(pavta)
761,19.918,95.0,6.008,118.741,limabeans(pavta)
762,20.264,95.0,6.727,138.182,limabeans(pavta)
763,17.263,95.0,6.39,91.162,limabeans(pavta)
764,15.178,95.0,6.667,96.653,limabeans(pavta)
765,20.882,95.0,6.547,134.554,limabeans(pavta)
766,18.158,95.0,6.238,136.085,limabeans(pavta)
767,18.619,95.0,6.394,93.662,limabeans(pavta)
768,20.974,95.0,6.218,135.071,limabeans(pavta)
769,20.597,95.0,6.657,95.028,limabeans(pavta)
770,15.624,95.0,6.515,118.406,limabeans(pavta)
771,17.666,95.0,6.517,142.692,limabeans(pavta)
772,19.422,95.0,6.041,107.218,limabeans(pavta)
773,18.8,95.0,6.393,109.741,limabeans(pavta)
774,19.254,95.0,6.515,119.58,limabeans(pavta)
775,20.012,95.0,6.04,117.873,limabeans(pavta)
776,16.381,95.0,6.057,90.171,limabeans(pavta)
777,19.829,95.0,6.538,144.335,limabeans(pavta)
778,18.551,95.0,6.114,96.178,limabeans(pavta)
779,16.206,95.0,6.253,127.077,limabeans(pavta)
780,15.048,95.0,6.767,143.579,limabeans(pavta)
781,18.72,95.0,6.638,138.417,limabeans(pavta)
782,15.089,95.0,6.411,145.006,limabeans(pavta)
783,16.161,95.0,6.229,127.901,limabeans(pavta)
784,15.386,95.0,6.769,111.518,limabeans(pavta)
785,16.524,95.0,6.755,107.54,limabeans(pavta)
786,20.811,95.0,6.009,148.273,limabeans(pavta)
787,18.39,95.0,6.178,127.242,limabeans(pavta)
788,17.052,95.0,6.266,124.273,limabeans(pavta)
789,19.41,95.0,6.235,140.958,limabeans(pavta)
790,20.57,95.0,6.347,110.461,limabeans(pavta)
791,17.064,95.0,6.793,135.799,limabeans(pavta)
792,15.071,95.0,6.161,148.365,limabeans(pavta)
793,15.162,95.0,6.295,125.45,limabeans(pavta)
794,16.554,95.0,6.248,94.881,limabeans(pavta)
795,15.61,95.0,6.434,97.406,limabeans(pavta)
796,15.535,95.0,6.013,100.307,limabeans(pavta)
797,20.964,95.0,6.615,122.77,limabeans(pavta)
798,17.685,95.0,6.672,123.414,limabeans(pavta)
799,18.661,95.0,6.314,98.42,limabeans(pavta)
800,20.302,95.0,6.182,132.076,limabeans(pavta)
801,17.664,95.0,6.129,121.699,limabeans(pavta)
802,18.075,95.0,6.704,95.592,limabeans(pavta)
803,16.44,95.0,6.7,123.853,limabeans(pavta)
804,19.603,95.0,6.559,122.863,limabeans(pavta)
805,18.678,95.0,6.381,96.854,limabeans(pavta)
806,17.766,95.0,6.215,134.976,limabeans(pavta)
807,20.774,95.0,6.529,144.336,limabeans(pavta)
808,19.002,95.0,6.099,103.805,limabeans(pavta)
809,16.555,95.0,6.221,106.576,limabeans(pavta)
810,15.131,95.0,6.266,103.465,limabeans(pavta)
811,16.586,95.0,6.037,105.813,limabeans(pavta)
812,20.266,95.0,6.666,140.321,limabeans(pavta)
813,16.102,95.0,6.657,112.598,limabeans(pavta)
814,15.398,95.0,6.274,97.211,limabeans(pavta)
815,16.884,95.0,6.693,134.142,limabeans(pavta)
816,17.981,95.0,6.783,148.45,limabeans(pavta)
817,18.524,95.0,6.717,100.789,limabeans(pavta)
818,19.942,95.0,6.066,126.649,limabeans(pavta)
819,15.764,95.0,6.007,92.135,limabeans(pavta)
820,15.809,95.0,6.405,118.202,limabeans(pavta)
821,15.223,95.0,6.125,149.694,limabeans(pavta)
822,16.891,95.0,6.293,138.678,limabeans(pavta)
823,17.299,95.0,6.464,140.777,limabeans(pavta)
824,15.386,95.0,6.699,97.188,limabeans(pavta)
825,15.786,95.0,6.524,136.344,limabeans(pavta)
826,17.18,95.0,6.501,93.182,limabeans(pavta)
827,16.691,95.0,6.701,101.132,limabeans(pavta)
828,20.345,95.0,6.64,121.591,limabeans(pavta)
829,16.246,95.0,6.759,111.167,limabeans(pavta)
830,19.195,95.0,6.211,138.853,limabeans(pavta)
831,15.413,95.0,6.448,144.87,limabeans(pavta)
832,19.427,95.0,6.353,96.078,limabeans(pavta)
833,17.221,95.0,6.333,92.201,limabeans(pavta)
834,16.755,95.0,6.738,144.42,limabeans(pavta)
835,15.033,95.0,6.706,144.309,limabeans(pavta)
836,17.587,95.0,6.145,112.987,limabeans(pavta)
837,20.491,95.0,6.594,125.226,limabeans(pavta)
838,16.472,95.0,6.796,97.241,limabeans(pavta)
839,19.985,95.0,6.166,90.453,limabeans(pavta)
840,20.883,95.0,6.798,117.479,limabeans(pavta)
841,18.417,95.0,6.03,131.472,limabeans(pavta)
842,16.42,95.0,6.332,93.927,limabeans(pavta)
843,19.748,95.0,6.101,137.025,limabeans(pavta)
844,17.24,95.0,6.74,144.033,limabeans(pavta)
845,17.701,95.0,6.795,102.367,limabeans(pavta)
846,19.096,95.0,6.779,116.038,limabeans(pavta)
847,19.046,95.0,6.186,123.07,limabeans(pavta)
848,18.01,95.0,6.034,110.058,limabeans(pavta)
849,16.91,95.0,6.523,111.086,limabeans(pavta)
850,17.001,95.0,6.304,137.239,limabeans(pavta)
851,19.622,95.0,6.635,100.019,limabeans(pavta)
852,19.053,95.0,6.022,119.102,limabeans(pavta)
853,18.484,95.0,6.764,139.372,limabeans(pavta)
854,15.848,95.0,6.345,112.491,limabeans(pavta)
855,18.02,95.0,6.298,142.251,limabeans(pavta)
856,20.075,95.0,6.168,134.227,limabeans(pavta)
857,20.402,95.0,6.649,142.043,limabeans(pavta)
858,15.465,95.0,6.292,111.347,limabeans(pavta)
859,20.316,95.0,6.475,122.356,limabeans(pavta)
860,20.347,95.0,6.299,98.438,limabeans(pavta)
861,18.98,95.0,6.75,94.256,limabeans(pavta)
862,15.329,95.0,6.433,138.685,limabeans(pavta)
863,17.405,95.0,6.517,118.87,limabeans(pavta)
864,15.614,95.0,6.363,105.923,limabeans(pavta)
865,20.677,95.0,6.547,145.113,limabeans(pavta)
866,17.841,95.0,6.316,119.257,limabeans(pavta)
867,17.517,95.0,6.333,115.534,limabeans(pavta)
868,19.336,95.0,6.195,96.836,limabeans(pavta)
869,17.746,95.0,6.296,145.526,limabeans(pavta)
870,15.116,95.0,6.724,101.225,limabeans(pavta)
871,15.228,95.0,6.117,147.127,limabeans(pavta)
872,19.775,95.0,6.532,112.916,limabeans(pavta)
873,20.306,95.0,6.534,92.577,limabeans(pavta)
874,16.311,95.0,6.787,114.717,limabeans(pavta)
875,19.762,95.0,6.615,125.077,limabeans(pavta)
876,15.196,95.0,6.713,100.735,limabeans(pavta)
877,17.999,95.0,6.784,130.333,limabeans(pavta)
878,19.0,95.0,6.398,135.38,limabeans(pavta)
879,20.553,95.0,6.432,135.95,limabeans(pavta)
880,19.056,95.0,6.566,129.381,limabeans(pavta)
881,15.758,95.0,6.423,125.904,limabeans(pavta)
882,19.799,95.0,6.423,97.486,limabeans(pavta)
883,15.793,95.0,6.748,100.351,limabeans(pavta)
884,16.983,95.0,6.311,130.348,limabeans(pavta)
885,20.845,95.0,6.171,94.525,limabeans(pavta)
886,16.195,95.0,6.461,131.681,limabeans(pavta)
887,19.53,95.0,6.78,110.885,limabeans(pavta)
888,18.65,95.0,6.427,99.631,limabeans(pavta)
889,19.242,95.0,6.471,93.602,limabeans(pavta)
890,20.642,95.0,6.521,146.849,limabeans(pavta)
891,17.662,95.0,6.22,148.854,limabeans(pavta)
892,16.191,95.0,6.22,131.437,limabeans(pavta)
893,15.919,95.0,6.363,120.045,limabeans(pavta)
894,18.849,95.0,6.659,149.21,limabeans(pavta)
895,15.652,95.0,6.381,102.481,limabeans(pavta)
896,20.664,95.0,6.108,133.815,limabeans(pavta)
897,17.925,95.0,6.657,136.014,limabeans(pavta)
898,16.192,95.0,6.277,141.767,limabeans(pavta)
899,15.486,95.0,6.531,116.371,limabeans(pavta)
900,32.647,8.111,7.074,33.557,clusterbeans(gavar)
901,38.032,8.264,6.977,45.62,clusterbeans(gavar)
902,30.086,8.919,6.971,34.067,clusterbeans(gavar)
903,30.763,8.845,7.336,35.632,clusterbeans(gavar)
904,33.257,8.357,6.734,39.761,clusterbeans(gavar)
905,36.893,8.015,7.213,44.959,clusterbeans(gavar)
906,33.067,8.94,7.094,41.07,clusterbeans(gavar)
907,32.746,8.25,7.371,31.112,clusterbeans(gavar)
908,36.526,8.394,7.085,43.645,clusterbeans(gavar)
909,38.962,8.238,6.826,47.111,clusterbeans(gavar)
910,36.661,8.56,6.991,48.872,clusterbeans(gavar)
911,33.549,8.996,7.131,37.83,clusterbeans(gavar)
912,30.689,8.744,7.324,48.404,clusterbeans(gavar)
913,35.843,8.262,7.131,40.541,clusterbeans(gavar)
914,30.821,8.269,7.297,38.845,clusterbeans(gavar)
915,33.784,8.059,7.415,31.049,clusterbeans(gavar)
916,33.836,8.591,7.05,36.019,clusterbeans(gavar)
917,37.369,8.178,6.905,36.866,clusterbeans(gavar)
918,30.508,8.705,6.705,34.965,clusterbeans(gavar)
919,38.608,8.468,6.673,44.097,clusterbeans(gavar)
920,38.914,8.881,7.087,40.388,clusterbeans(gavar)
921,38.151,8.236,7.21,38.106,clusterbeans(gavar)
922,39.113,8.571,7.379,48.175,clusterbeans(gavar)
923,31.228,8.068,6.85,33.805,clusterbeans(gavar)
924,37.477,8.389,7.372,41.386,clusterbeans(gavar)
925,36.442,8.102,7.022,43.294,clusterbeans(gavar)
926,36.399,8.717,7.328,35.576,clusterbeans(gavar)
927,31.958,8.189,6.534,30.026,clusterbeans(gavar)
928,34.343,8.293,7.16,35.564,clusterbeans(gavar)
929,30.109,8.891,6.756,38.206,clusterbeans(gavar)
930,33.181,8.283,6.633,45.259,clusterbeans(gavar)
931,37.508,8.145,6.771,35.087,clusterbeans(gavar)
932,34.241,8.071,6.589,35.282,clusterbeans(gavar)
933,34.975,8.974,7.201,31.661,clusterbeans(gavar)
934,34.831,8.85,6.545,33.725,clusterbeans(gavar)
935,31.128,8.621,7.112,46.027,clusterbeans(gavar)
936,31.358,8.085,7.36,33.294,clusterbeans(gavar)
937,38.041,8.117,6.54,39.497,clusterbeans(gavar)
938,31.692,8.128,7.267,46.238,clusterbeans(gavar)
939,38.967,8.653,6.952,32.45,clusterbeans(gavar)
940,33.967,8.637,7.479,43.493,clusterbeans(gavar)
941,32.791,8.482,6.534,45.315,clusterbeans(gavar)
942,35.979,8.457,7.424,40.409,clusterbeans(gavar)
943,36.015,8.252,6.692,36.683,clusterbeans(gavar)
944,35.733,8.125,7.192,44.493,clusterbeans(gavar)
945,35.201,8.945,7.474,42.021,clusterbeans(gavar)
946,33.342,8.277,7.239,33.366,clusterbeans(gavar)
947,38.464,8.151,6.56,47.643,clusterbeans(gavar)
948,30.453,8.841,7.271,31.211,clusterbeans(gavar)
949,30.752,8.27,6.932,30.581,clusterbeans(gavar)
950,39.025,8.517,6.545,47.904,clusterbeans(gavar)
951,39.497,8.771,7.227,39.616,clusterbeans(gavar)
952,30.583,8.713,7.421,45.266,clusterbeans(gavar)
953,34.847,8.961,7.056,34.01,clusterbeans(gavar)
954,32.292,8.343,6.831,44.866,clusterbeans(gavar)
955,34.402,8.765,7.434,39.229,clusterbeans(gavar)
956,32.473,8.444,6.527,35.805,clusterbeans(gavar)
957,31.264,8.108,7.335,37.296,clusterbeans(gavar)
958,31.647,8.734,6.726,41.476,clusterbeans(gavar)
959,33.126,8.78,6.692,31.672,clusterbeans(gavar)
